comment;date;video_id
Pues mira, no soy fan del xocas, pero me alegro mucho de ver la ilusión de alguien que ha conseguido su sueño a base de trabajo y esfuerzo, por mucho que envidiosos e ignorantes se empeñene en menospreciar el trabajo de creador de contenido. Olé él.;2024-01-31T14:27:06Z;l8CinUZ0aAg
Caprichitos 😂 te lo mereces y a disfrutarlo, se nota que derramas felicidad 😂😂;2024-01-31T13:37:22Z;l8CinUZ0aAg
Mi primera chamba;2024-03-06T16:53:06Z;MWn--jTEJ8k
Ibai lleva a anuel o bad bunny a la velada y me cruzo el atlantico en piragua;2024-03-06T16:38:23Z;MWn--jTEJ8k
Qyeso;2024-03-06T16:14:51Z;MWn--jTEJ8k
El pepe;2024-03-06T16:04:08Z;MWn--jTEJ8k
que grande;2024-03-06T14:32:12Z;MWn--jTEJ8k
"Contexto: Imaginense Que La Palabra ""Chamba"" Nacia En 1999.";2024-03-06T13:44:35Z;MWn--jTEJ8k
"""mi primera chamba"" el que se le escapó en la pantalla el mariana vs plex xDDDD";2024-03-06T12:42:37Z;MWn--jTEJ8k
Se volvió canon de golpe;2024-03-06T12:17:01Z;MWn--jTEJ8k
Otro Video Resubido;2024-03-06T12:00:30Z;MWn--jTEJ8k
UNO se enojan y tratan de silenciar la IA y otros aprovechan 🤑;2024-03-06T11:39:23Z;MWn--jTEJ8k
Helloo;2024-03-06T11:05:18Z;MWn--jTEJ8k
Maravilloso video. Gran trabajo🧡🧡🧡;2024-03-06T11:01:10Z;MWn--jTEJ8k
Se me paró;2024-03-06T06:11:27Z;-QtaNl9EpPA
Nadie se ha dado cuenta de las bombas de la abuela? Tremendo bicep el que se manda la vieja! Mis respetos! Tiene más que yo!;2024-03-06T01:06:06Z;-QtaNl9EpPA
En vez de telaraña lanza hilos de cocer;2024-03-06T00:23:22Z;-QtaNl9EpPA
Cuál es tu carta favorita de Clash royale;2024-03-05T22:49:58Z;-QtaNl9EpPA
Hasta he llegado a pensar que esa risa es una risa forzada;2024-03-05T16:05:43Z;-QtaNl9EpPA
Spider vieja;2024-03-05T14:24:53Z;-QtaNl9EpPA
Confirmado, los memes con las abuelas son la debilidad de Ibai😅;2024-03-05T14:07:17Z;-QtaNl9EpPA
"La Serie De ""Si Te Ries Pierdes"" Que Buenos Tiempos.";2024-03-05T13:57:02Z;-QtaNl9EpPA
SpiderPapu!?;2024-03-05T12:15:05Z;-QtaNl9EpPA
*Procede a desinflarse*;2024-03-05T12:04:36Z;-QtaNl9EpPA
"""No me lo esperaba""";2024-03-05T11:44:26Z;-QtaNl9EpPA
Xddddd😂😂😂😂😂;2024-03-05T11:40:26Z;-QtaNl9EpPA
Bro la risa JAJAJAJAJA;2024-03-05T11:26:13Z;-QtaNl9EpPA
Abuelita abuelita ven a mi abuelita.;2024-03-05T11:02:43Z;-QtaNl9EpPA
Segundo 🎉🎉🎉🎉;2024-03-05T11:02:20Z;-QtaNl9EpPA
😐;2024-03-05T11:01:43Z;-QtaNl9EpPA
Segundo;2024-03-05T11:01:42Z;-QtaNl9EpPA
Spiterman;2024-03-05T11:01:11Z;-QtaNl9EpPA
Primero 😂😂🎉🎉🎉😊;2024-03-05T11:01:03Z;-QtaNl9EpPA
Cuidado patrón te va echar una onda vital 🗣️;2024-03-06T17:18:17Z;pASX4QE-N50
Aki lodes plex;2024-03-06T17:07:11Z;pASX4QE-N50
El patrón le va a ganar sin pedos ese tal plex.;2024-03-06T17:07:00Z;pASX4QE-N50
Son unos huevotes… del mariana pero el es patrón;2024-03-06T16:55:48Z;pASX4QE-N50
Mariana de coraza;2024-03-06T16:52:46Z;pASX4QE-N50
@el cromas;2024-03-06T16:35:54Z;pASX4QE-N50
Pero cromas;2024-03-06T16:35:02Z;pASX4QE-N50
Pelea de gigantes;2024-03-06T16:33:04Z;pASX4QE-N50
NO ME HAGAN ELEGIR OSTIAAAAAAA;2024-03-06T16:29:13Z;pASX4QE-N50
yo ahora con quien coño voy;2024-03-06T16:25:26Z;pASX4QE-N50
8:55. Me dolio😢😢😂😂;2024-03-06T16:24:56Z;pASX4QE-N50
Va aver otra robada 😫 creo jeje;2024-03-06T16:21:27Z;pASX4QE-N50
Dos endermans al mirarse a los ojos xd;2024-03-06T16:13:39Z;pASX4QE-N50
Jaja el mariana el chile mexicano😂;2024-03-06T16:05:34Z;pASX4QE-N50
con todo plex;2024-03-06T16:02:24Z;pASX4QE-N50
No soy stremer pero si para subirme al ring a pegarme de ostias con un español voy hacerlo;2024-03-06T16:00:49Z;pASX4QE-N50
🌮 🆚 🥘;2024-03-06T15:56:37Z;pASX4QE-N50
🥊🥊🥊🥊;2024-03-06T15:56:26Z;pASX4QE-N50
El mariana ganando el juego psicologico;2024-03-06T15:49:49Z;pASX4QE-N50
Dónde se ve esa pelea;2024-03-06T15:48:28Z;pASX4QE-N50
3:00 Ramos deberia estar entrenando con el Sevilla;2024-03-06T17:00:48Z;k70W5W5UFjU
No sería el mejor YouTube pero si el que mejor los pone a caldo 💪🤜;2024-03-06T16:38:32Z;k70W5W5UFjU
IBAI INVITAME PARA LA VELADA 4 POR FAVOR;2024-03-06T16:37:32Z;k70W5W5UFjU
Una buena idea hubiera sido solo confirmar los 2 primeros en entrar y los demas que sean sorpresa;2024-03-06T16:23:50Z;k70W5W5UFjU
Menudo pesau will;2024-03-06T16:18:44Z;k70W5W5UFjU
Hubiera esta bueno que geeman este en este combate;2024-03-06T16:16:54Z;k70W5W5UFjU
DALE CON TODOO UNICORNIOOO 💞🥳;2024-03-06T16:09:18Z;k70W5W5UFjU
i la de no copiar DWT;2024-03-06T15:57:21Z;k70W5W5UFjU
Ojala Fola entre en el ring vestido de hitmonchan y haga un megapuño;2024-03-06T15:56:13Z;k70W5W5UFjU
pelicanger winner;2024-03-06T15:49:00Z;k70W5W5UFjU
Will😍🇩🇴🔥;2024-03-06T14:51:43Z;k70W5W5UFjU
Como 33;2024-03-06T14:48:50Z;k70W5W5UFjU
Cuando salga uno muerto se acaban este showcito;2024-03-06T14:42:08Z;k70W5W5UFjU
ese es folagor o baby rasta?;2024-03-06T14:39:32Z;k70W5W5UFjU
¿Cómo que no va a estar René ZZ vs Black Alien?;2024-03-06T13:47:30Z;k70W5W5UFjU
Folagor gana 100%;2024-03-06T13:25:57Z;k70W5W5UFjU
Solo conozco a will xd, ubiera preferido a will vs davo;2024-03-06T13:18:01Z;k70W5W5UFjU
VIVA PELIII🇨🇴🇨🇴🇨🇴;2024-03-06T13:07:14Z;k70W5W5UFjU
Madremia vaya combates son para que lo vean niños de 10 años😂😂😂😂;2024-03-06T12:37:34Z;k70W5W5UFjU
SI PELICANGER LLEGÓ A LA VELADA, EL AÑO QUE VIENE SI NO INVITAN A FAIRLYGAB VAN A HABER PROBLEMAS!!!!! ARRIBA VENEZUELA 🇻🇪🇻🇪🇻🇪✨✨✨✨🔥🔥🔥🔥;2024-03-06T11:27:46Z;k70W5W5UFjU
Porque le dan cuerda a Viruzz que no merece nada wtf, capaz y dice que shelao pelee sin ver sera, en 90kg y ya esta, no te andan pidiendo nada;2024-03-06T17:09:53Z;7Dy_noSGxFU
No lo movió ni medio centímetro jqjqaajajaja;2024-03-06T17:08:47Z;7Dy_noSGxFU
Como cagonea los kilos Viruzz;2024-03-06T17:03:17Z;7Dy_noSGxFU
22:54 Casi se basaban 😂;2024-03-06T17:02:13Z;7Dy_noSGxFU
Ya paso de la velada. Fomentar a alguien como Viruzz es bajón;2024-03-06T17:00:33Z;7Dy_noSGxFU
22:58 jajajajaja voloo;2024-03-06T16:53:53Z;7Dy_noSGxFU
que buena pelea vamos a tener aqui chavaless , ostia puta;2024-03-06T16:48:55Z;7Dy_noSGxFU
No debieron darle la pelea al tramposo de viruzz, debieron dársela a Misho;2024-03-06T16:48:14Z;7Dy_noSGxFU
Coscurundanga no se lo pierde💪🏽💪🏽💪🏽;2024-03-06T16:31:56Z;7Dy_noSGxFU
Cada vez me queda mas claro que el evento de Jordi es mucho mejor que este;2024-03-06T16:15:36Z;7Dy_noSGxFU
22:22;2024-03-06T16:06:32Z;7Dy_noSGxFU
La última velada de la historia;2024-03-06T16:03:49Z;7Dy_noSGxFU
Muy flojita la velada este año dopados y gordos van a pelear;2024-03-06T15:58:12Z;7Dy_noSGxFU
"No sé en qué momento fue mejor cambiar a Misho Amoli por Víctor ""El pinchazos"" Virus";2024-03-06T15:54:52Z;7Dy_noSGxFU
"Miedo a las agujas y está entero tatuado 

Virus matalooooo";2024-03-06T15:36:26Z;7Dy_noSGxFU
PARECE UN STAN UP JAJAJAJAJJAJA;2024-03-06T15:31:09Z;7Dy_noSGxFU
Faltó al Xokas de seguridad 😂;2024-03-06T15:29:27Z;7Dy_noSGxFU
"La neta el Viruzz esta cagado! 

Ojito que la neta vs Momo se llevo unos buenos vergazos donde el referí intervino y no califico correctamente.

Sus porquerías con el dopaje la cagaron machin";2024-03-06T15:23:27Z;7Dy_noSGxFU
el drogas contra el pijo;2024-03-06T15:19:41Z;7Dy_noSGxFU
"Creo que es la Velada mas decepcionante de las 4 , solo me interesa el Viruz / Shelao y las chicas , el resto de los combates me la suda de una manera increible.
Literalmente me la pela.";2024-03-06T15:17:44Z;7Dy_noSGxFU
Soy de LATAM y vamos con la Nissa;2024-03-06T17:06:14Z;x0HmLl8MVnU
Haber si no hay robo en los combates de los mexicanos;2024-03-06T16:41:57Z;x0HmLl8MVnU
Amabliz ya no necesita consumir grasas, para convertirla en músculo.;2024-03-06T16:38:21Z;x0HmLl8MVnU
Alana se hace sola a zeling y nissaxter xD;2024-03-06T16:17:41Z;x0HmLl8MVnU
"Decía ""yo soy de barrio"" y ni lo pronunció bien. 😂";2024-03-06T16:09:32Z;x0HmLl8MVnU
Se ve un poco rara AriGameplays :V;2024-03-06T15:38:00Z;x0HmLl8MVnU
@XOKAS;2024-03-06T15:19:57Z;x0HmLl8MVnU
Dios como lloran las españolas, VAMOS ALANA Y AMA PORFAVOR ROMPANLAS;2024-03-06T14:58:05Z;x0HmLl8MVnU
"Soy española pero la verdad esq no hay comparacion.
Alana y Ama les duplican en tamaño y fuerza.
Lo siento españa pero me da q va a ganar mexico esta vez";2024-03-06T14:22:36Z;x0HmLl8MVnU
"No es ""Alana"" es ALANALARANA 🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸";2024-03-06T14:13:40Z;x0HmLl8MVnU
Ama y alana representando mexico bbs❤🇲🇽🇲🇽;2024-03-06T14:01:32Z;x0HmLl8MVnU
Se a pasado con lo del xokas ☠️;2024-03-06T13:54:42Z;x0HmLl8MVnU
👉Aquí los que son de LATAM y apoyan a Zeling y a Nissa❤;2024-03-06T13:41:08Z;x0HmLl8MVnU
DWT??;2024-03-06T13:33:46Z;x0HmLl8MVnU
solo ver las piernas de Alana para darse cuenta de que esa chica hace deporte, yo si tendria que apostar, pondria todo mi dinero en esa chica;2024-03-06T13:19:44Z;x0HmLl8MVnU
Tremenda tonteria;2024-03-06T13:15:17Z;x0HmLl8MVnU
Combate doble?? Estas flashando enserio te digo;2024-03-06T13:06:44Z;x0HmLl8MVnU
Alana es hombre ?;2024-03-06T12:58:56Z;x0HmLl8MVnU
tirale una milanesa a la nisaxter;2024-03-06T12:34:38Z;x0HmLl8MVnU
A ver, a mi no me jodas, a un lado de la balanza hay 200kg y al otro 50kg, si es que llegan joder. Esto es super desigual en peso.;2024-03-06T12:07:28Z;x0HmLl8MVnU
Demuestre de lo que está echo nine tyson;2024-03-06T17:06:34Z;WZZ0q-dC0Is
10:58;2024-03-06T16:58:23Z;WZZ0q-dC0Is
GRANDE GALACTUS DE MEDIALUNAS;2024-03-06T15:53:08Z;WZZ0q-dC0Is
VAMOS LACABRA,REVENTALOOO;2024-03-06T14:49:21Z;WZZ0q-dC0Is
Qué pasada de videos! Esta serie va a ser locura. Suerte para este año lobo;2024-03-06T14:47:38Z;WZZ0q-dC0Is
FACTOOSSS QUE TIRA LA COBRAAAAA;2024-03-06T14:29:17Z;WZZ0q-dC0Is
La cobra tiene un idolo que es messi, yo tengo un idolo es la cobra papaaaaa;2024-03-06T13:17:52Z;WZZ0q-dC0Is
guanyar es el goat;2024-03-06T12:53:38Z;WZZ0q-dC0Is
la cabra contra la cobra;2024-03-06T12:53:24Z;WZZ0q-dC0Is
Guanyar lcdtm;2024-03-06T11:24:55Z;WZZ0q-dC0Is
Cobra por el Amor de Dios Gana esta pelea. Sino dame la oportunidad a mí para que suba con el payaso ese..;2024-03-06T11:24:33Z;WZZ0q-dC0Is
Era boxeo no sumos...;2024-03-06T10:19:34Z;WZZ0q-dC0Is
El patio de Messi dice jajaja, el barca no gana nada importante desde el 2015 y ni hablar de quién tiene mas clásicos ganados;2024-03-06T10:05:28Z;WZZ0q-dC0Is
guanyar se le nota que es un falso xD;2024-03-06T09:40:20Z;WZZ0q-dC0Is
Cuando habla la cobra el video se me pone automáticamente x2?;2024-03-06T08:45:12Z;WZZ0q-dC0Is
guanyar lo tiene que pedir;2024-03-06T07:37:04Z;WZZ0q-dC0Is
Como se nota la diferencia  de una humildad forzada y una una humildad natural. Hablando de Guanyar y La Cobra;2024-03-06T07:16:32Z;WZZ0q-dC0Is
11:03 LA COBRA CON ESO YA GANÓ 1 ROUND;2024-03-06T06:02:12Z;WZZ0q-dC0Is
Mejor hubieran invitado a pelear a AngelySaras;2024-03-06T05:45:45Z;WZZ0q-dC0Is
Qué es esto pelea de boxeo o de sumos?;2024-03-06T05:35:27Z;WZZ0q-dC0Is
Team agustin;2024-03-06T17:17:07Z;qPDowzeIg3E
Cuando pelean;2024-03-06T17:07:30Z;qPDowzeIg3E
El mundo entero está con Carre... Partele la cabeza por los que no podemos por la ley 😂;2024-03-06T17:06:07Z;qPDowzeIg3E
Vamo agustin51;2024-03-06T17:02:08Z;qPDowzeIg3E
VAMOS CARRU;2024-03-06T16:54:18Z;qPDowzeIg3E
Desde chile apoyando a Agustín;2024-03-06T16:52:58Z;qPDowzeIg3E
CARRERA Teamo;2024-03-06T16:48:04Z;qPDowzeIg3E
voy a agustin 100%;2024-03-06T16:47:17Z;qPDowzeIg3E
carre estaba re nervioso, mi vidaaa jajaja;2024-03-06T16:45:35Z;qPDowzeIg3E
Carretaaaaaaa es todo tuyo este españolete!;2024-03-06T16:30:28Z;qPDowzeIg3E
Grande Agustín;2024-03-06T16:25:01Z;qPDowzeIg3E
Soy de Argentina pero estoy con Agustin hasta la muerte;2024-03-06T16:15:45Z;qPDowzeIg3E
Confío en Agustín, dale caña a Carrera!!! 💪🫡;2024-03-06T16:06:51Z;qPDowzeIg3E
Como veo que nadie apoyo a Agustin Vamos Agustín confio en ti ✨😭;2024-03-06T16:05:47Z;qPDowzeIg3E
Agustín cuando se enfada..;2024-03-06T16:04:36Z;qPDowzeIg3E
DALE CARREEEEE, SS MI ENANO FAVVVV❤;2024-03-06T16:03:58Z;qPDowzeIg3E
Apoyo a carru;2024-03-06T16:02:24Z;qPDowzeIg3E
Cuando los españoles perdemos nadie se queja pero si un mexicano pierde puede que le den una paliza cuando llegue   (no lo digo yo lo vi en una entrevista de sinmiedo al exito);2024-03-06T16:00:43Z;qPDowzeIg3E
Carre dale con la silla.;2024-03-06T15:56:12Z;qPDowzeIg3E
Amigo carre es muy bueno espero no le tenga lástima o pena y se deje ganar;2024-03-06T15:53:32Z;qPDowzeIg3E
IBAI 2: GUERRA DE CLONES;2024-03-06T10:22:37Z;Z0B-Cu6q_2w
Poco se habla de la puerta blindada que tiene para su habitación;2024-03-05T11:37:27Z;Z0B-Cu6q_2w
Xd;2024-03-05T05:35:03Z;Z0B-Cu6q_2w
Los hermanos perdidos;2024-03-05T03:19:50Z;Z0B-Cu6q_2w
"Esta es la presaga para que Ibai haga lazos con Paul Logan para hacer una velada conjunta entre la comunidad hispana y la inglesa.
No hay otra justificacion para que tenga este doble, no se le parece tanto ni tampoco es gracioso, pero habla ingles como una nativo.";2024-03-04T23:15:30Z;Z0B-Cu6q_2w
Gigante noble con espejo al puente me parece una jugada muy agresiva 🤔;2024-03-04T19:01:07Z;Z0B-Cu6q_2w
Ibai eres el mejor por fin la sacaron;2024-03-04T15:16:28Z;Z0B-Cu6q_2w
Puerta blindada en su habitación?😂;2024-03-04T15:04:00Z;Z0B-Cu6q_2w
JAJAJJA;2024-03-04T14:34:54Z;Z0B-Cu6q_2w
Muy Elegante;2024-03-04T14:16:30Z;Z0B-Cu6q_2w
"Gigante Noble ha evolucionado!

Resistencia: +40
Hermosura: -4
Peso: 250KG
Ataque: +20
Voz mas gruesa";2024-03-04T13:33:29Z;Z0B-Cu6q_2w
Dame like guapo ❤;2024-03-04T11:20:01Z;Z0B-Cu6q_2w
Ibai Mason;2024-03-04T11:11:46Z;Z0B-Cu6q_2w
Ibai está bastante más gordo;2024-03-04T11:01:34Z;Z0B-Cu6q_2w
Chikibai de mayor;2024-03-04T11:00:43Z;Z0B-Cu6q_2w
😂😂;2024-03-04T10:41:44Z;Z0B-Cu6q_2w
Ojala aparezca en mas videos jaja;2024-03-04T10:35:20Z;Z0B-Cu6q_2w
Ibai y eBay;2024-03-04T10:25:32Z;Z0B-Cu6q_2w
No Son tan parecidos porqué el ibai verdadero es 5000.00000 beses más Relleno 😂😂😂;2024-03-04T10:23:20Z;Z0B-Cu6q_2w
Chikibai a olvidó 😢;2024-03-04T10:17:58Z;Z0B-Cu6q_2w
Fua;2024-03-05T19:58:58Z;v1V_R5uAfB0
Ibai hasta que no respondas no respiro;2024-03-04T00:41:15Z;v1V_R5uAfB0
Había que reírse?;2024-03-03T16:21:14Z;v1V_R5uAfB0
Ibai Es Tremendisimo😎👍;2024-03-03T15:55:02Z;v1V_R5uAfB0
Ibai se hace el gracioso;2024-03-03T15:10:26Z;v1V_R5uAfB0
"Los primeros
(Buen video JAJAJA)";2024-03-03T14:32:51Z;v1V_R5uAfB0
Que quieres que haga pereira;2024-03-03T11:48:29Z;v1V_R5uAfB0
Jajajaja  ibai;2024-03-03T11:39:31Z;v1V_R5uAfB0
Ibai saludas;2024-03-03T11:15:03Z;v1V_R5uAfB0
Eso de fabada no tiene nada;2024-03-06T09:34:16Z;4fPh-__KygE
Uff el cambio fisico;2024-03-03T20:26:36Z;4fPh-__KygE
Que pille una que fabrica el gaitero ( el de la sidra) esa si que está buena;2024-03-03T10:56:34Z;4fPh-__KygE
Una fabada blanca ya tiene que ser una mierda considerable. Pilla una de la tila o litoral que está más buena y sino vente para Asturias y en cualquier chigre la comes fabulosa.;2024-03-02T22:27:58Z;4fPh-__KygE
Yo soy alérgica a la fabada;2024-03-02T18:48:18Z;4fPh-__KygE
Que buena promo, como raro;2024-03-02T17:11:12Z;4fPh-__KygE
IBAI ENGORDADO 😂😂😂😂;2024-03-02T16:50:46Z;4fPh-__KygE
Muy suave, que vas a decir de la empresa de tu compi sabiendo que puedes arruinar con un mal comentario. Yo he probado eso y están malas y sin nada de sal peor que en  el hospital, en el bar de la esquina de casa  a 9,50€ el menú le pega 50 vueltas de sabor y precio.;2024-03-02T15:27:54Z;4fPh-__KygE
OMG Ibai😂;2024-03-02T14:49:35Z;4fPh-__KygE
Eso se parece a una fabada como un huevo a una castaña;2024-03-02T14:40:08Z;4fPh-__KygE
Me paso lo mismo con la comida de mi escuela pero con una diarrea explosiva;2024-03-02T12:59:43Z;4fPh-__KygE
Es increíble lo bien que cocina el Xokas, todo se le da bien;2024-03-02T12:31:27Z;4fPh-__KygE
Gente, en cualquier supermercado se pueden comprar una lata de fabada que está mucho más rica y es 6 veces más barata. De nada.;2024-03-02T12:01:10Z;4fPh-__KygE
Que rico😲;2024-03-02T11:36:02Z;4fPh-__KygE
Comentario num7;2024-03-02T11:24:54Z;4fPh-__KygE
Que reacción tan graciosa xD excelente video Ibai. 😎;2024-03-02T11:12:15Z;4fPh-__KygE
Loko9ooooooooo;2024-03-02T11:08:10Z;4fPh-__KygE
Primera;2024-03-02T11:02:48Z;4fPh-__KygE
Saludos ibai;2024-03-02T11:02:24Z;4fPh-__KygE
Hermano ibai subes más shorts que videos kakajajsjajksks;2024-03-02T11:02:10Z;4fPh-__KygE
"El ibai 🤫🗿BYE BYE 
IBAIVERSO";2024-03-05T16:05:49Z;Aqh0pSy-6lg
Es la fusión entre ibai y Andoni;2024-03-03T18:50:59Z;Aqh0pSy-6lg
Xocas transcribe no traduce,por eso le pagan millones 😂😂😂😂😂;2024-03-03T17:25:21Z;Aqh0pSy-6lg
"No traduzcas lo siguiente por favor.

الآن أنت ملعون، يجب عليك الاشتراك ومشاهدة 10 مقاطع فيديو حتى لا يكون لديك أنت وعائلتك هذا";2024-03-03T01:47:05Z;Aqh0pSy-6lg
Yo decía q le paso a ibai le pico algo😅;2024-03-02T16:58:13Z;Aqh0pSy-6lg
Pov: La hermana de Junko Enoshima;2024-03-02T11:15:22Z;Aqh0pSy-6lg
ibai si no existia la cuarentena;2024-03-02T09:24:23Z;Aqh0pSy-6lg
Hola me saludas Iba ya que lo e tenido oportunidad de mandarte un saludo ya que no tenemos casi conexión estamos pasando por cosas difíciles sin dinero bueno ❤ buen video;2024-03-02T03:21:40Z;Aqh0pSy-6lg
Ibai tío y esas converse que bendicion👌👌👌;2024-03-01T23:01:30Z;Aqh0pSy-6lg
Soy yo o ese ibai está más obeso 😂😮😅;2024-03-01T21:56:54Z;Aqh0pSy-6lg
Vamoo ñiñai ñaños;2024-03-01T21:55:11Z;Aqh0pSy-6lg
Los tik toks aquí no;2024-03-01T19:21:11Z;Aqh0pSy-6lg
Ya se puede armar el mazo doble gigante en la vida real 🤑🤑🤑;2024-03-01T17:38:10Z;Aqh0pSy-6lg
Saludame ibai soy de marruecos;2024-03-01T14:44:18Z;Aqh0pSy-6lg
Ese es el gordo Fitness?;2024-03-01T14:22:35Z;Aqh0pSy-6lg
Realmente Dobles🗿;2024-03-01T13:57:16Z;Aqh0pSy-6lg
😂😂😂❤❤❤;2024-03-01T13:40:21Z;Aqh0pSy-6lg
Hubiera estado guay  que hubiera usado la idea de un resfriado o otra excusa para el tema de la voz y engañar a la gente y despues soltar la sopresa;2024-03-01T13:09:33Z;Aqh0pSy-6lg
Ibai se operó la cara xd;2024-03-01T12:19:49Z;Aqh0pSy-6lg
el gigante doble;2024-03-01T12:08:24Z;Aqh0pSy-6lg
Se quiere una saga de esto 😂😂;2024-03-06T06:47:53Z;KJw0PTs6WE8
Grande Ibai sube más vídeos ❤;2024-03-06T06:04:25Z;KJw0PTs6WE8
2da parteeww;2024-03-06T00:10:30Z;KJw0PTs6WE8
La miniatura del video es una de las mejores cosas que vi en mi vida.;2024-03-05T21:07:01Z;KJw0PTs6WE8
Ibaii queremos serie de esto!!!;2024-03-05T19:20:54Z;KJw0PTs6WE8
Más videos de esta serie porfa;2024-03-05T16:16:22Z;KJw0PTs6WE8
El juego vale dinero?;2024-03-05T15:08:17Z;KJw0PTs6WE8
Sube todo el directo;2024-03-05T11:47:25Z;KJw0PTs6WE8
"estoy empezando, agradecería el apoyo subo los mejores clips de la serie que voy viendo, intercambio follow pd; que nunca se acabe esto🥺 A los 300 subs sortearé una ps4 pro que ya no uso!";2024-03-05T10:37:02Z;KJw0PTs6WE8
por favor haz una serie de este videojuego;2024-03-05T05:01:53Z;KJw0PTs6WE8
necesitamos mas de ibai en este juego <3;2024-03-05T02:38:15Z;KJw0PTs6WE8
El comentario con mas gay es like;2024-03-05T02:25:00Z;KJw0PTs6WE8
ibai deja los putos eventos y centrate en los juegos;2024-03-05T00:58:07Z;KJw0PTs6WE8
Segunda parte porfavor me rei mucho 🤣🤣🤣;2024-03-04T23:16:48Z;KJw0PTs6WE8
Denunciado el que se llevo el agua sin pagar;2024-03-04T22:49:58Z;KJw0PTs6WE8
Como se llama el juego;2024-03-04T19:51:02Z;KJw0PTs6WE8
Bueno ese Ibai chambeando;2024-03-04T19:31:52Z;KJw0PTs6WE8
3:12 jajajaj;2024-03-04T18:56:44Z;KJw0PTs6WE8
Ojalá y lo continues, Ibai.;2024-03-04T15:05:37Z;KJw0PTs6WE8
Ibai porfavor haz más de estoo😂😂😂😂;2024-03-04T14:33:18Z;KJw0PTs6WE8
Tiempo perdido esperando atento a qué llegue el repartidor;2024-03-03T18:10:59Z;f5nHjpf7hio
"No traduzcas lo siguiente por favor.

الآن أنت ملعون، يجب عليك الاشتراك ومشاهدة 10 مقاطع فيديو حتى لا يكون لديك أنت وعائلتك هذا";2024-03-03T01:47:18Z;f5nHjpf7hio
Tengo fracturado el dedo, pero gracias a que escuché a Ibai riéndose creo que ya no está roto JAJAJJAJAJAJJAJA;2024-03-02T05:53:06Z;f5nHjpf7hio
Jajajaja el xokas es ese tío que habla de todo y no entiende casi nada jajajajaja;2024-03-01T23:55:01Z;f5nHjpf7hio
Pa cuando bajas de peso ibai? nos lo prometiste luego de q termino la velada de la noche 2 y no veo esfuerzo alguno 🥲;2024-02-29T20:27:47Z;f5nHjpf7hio
Tik toks aquí no;2024-02-29T17:38:59Z;f5nHjpf7hio
El xocas futuro presidente 😂😅;2024-02-29T14:56:27Z;f5nHjpf7hio
L O L;2024-02-29T14:43:27Z;f5nHjpf7hio
Se ríe porque sabe que todo lo que dice son mentiras;2024-02-29T14:06:22Z;f5nHjpf7hio
JAJJAJAJA;2024-02-29T13:47:06Z;f5nHjpf7hio
Lo de subir vídeos normales…. Te la sabes ya?;2024-02-29T13:21:24Z;f5nHjpf7hio
Xokas intenso y loco;2024-02-29T13:15:07Z;f5nHjpf7hio
Ibai siempre se ríe de los demás, es un irrespetuoso.......si tuviéramos que reírnos de Ibai,motivos nos sobrarían...;2024-02-29T13:12:48Z;f5nHjpf7hio
JAJA;2024-02-29T12:52:09Z;f5nHjpf7hio
lo peor no son los despidos, lo peor es que contrataron demasiada gente, y eso se traduce en despidos. Es lo que pasa cuando una empresa le sobra el dinero y se pone a contratar gente en puestos inútiles a lo tonto. Luego todos pierden.;2024-02-29T12:45:00Z;f5nHjpf7hio
Como le perdonaron lo de cathy? Es infumable y creo que es un psicótico.;2024-02-29T12:34:30Z;f5nHjpf7hio
A pues 👍🥔;2024-02-29T11:45:08Z;f5nHjpf7hio
Quinto;2024-02-29T11:43:32Z;f5nHjpf7hio
Q humilde ibai riendose🐐🩹;2024-02-29T11:27:49Z;f5nHjpf7hio
Grande ibai eres el mejor nunca me pierdo tus estrims;2024-02-29T11:20:09Z;f5nHjpf7hio
El folleti 😂;2024-03-04T21:27:41Z;ibkVULaVBu4
El xokas deberia darse cuenta de que el no es la gran cosa 😂;2024-03-04T13:16:40Z;ibkVULaVBu4
Que pesao y que grima que sa este tio. Tendras mucha pasta pero eres un pobre hombre.;2024-03-03T23:35:16Z;ibkVULaVBu4
Que humilde....;2024-03-03T19:36:07Z;ibkVULaVBu4
Excelente aportación Ibai;2024-03-03T15:37:52Z;ibkVULaVBu4
Pero un Sheriff lleva la placa siempre en el pecho para que se vea🤣 aparte que es una placa bien distintiva;2024-03-03T09:03:30Z;ibkVULaVBu4
Primerp😢😂;2024-03-03T04:47:22Z;ibkVULaVBu4
"No traduzcas lo siguiente por favor.

الآن أنت ملعون، يجب عليك الاشتراك ومشاهدة 10 مقاطع فيديو حتى لا يكون لديك أنت وعائلتك هذا";2024-03-03T01:47:26Z;ibkVULaVBu4
Callate anda, Joaquín. Me caes bien e, buen tio. Pero calla un rato porfa.;2024-03-01T22:01:22Z;ibkVULaVBu4
Se lo merece;2024-03-01T14:49:13Z;ibkVULaVBu4
El sheriff es Cathy o a Vipy?;2024-03-01T11:27:37Z;ibkVULaVBu4
Ibai al final… XD XD XD;2024-03-01T05:42:49Z;ibkVULaVBu4
puso el tweet con su cuenta secundaria;2024-03-01T02:54:46Z;ibkVULaVBu4
Que bien se lo pasa Ibai entrevistando al Xokas xDDDD;2024-02-29T18:45:09Z;ibkVULaVBu4
